1203,840,Test problem for class 840 on Sticker 1203,7,24
1204,594,Test problem for class 594 on Sticker 1204,45,78
1205,469,Test problem for class 469 on Sticker 1205,24,101
1206,790,Test problem for class 790 on Sticker 1206,78,146
1207,203,Test problem for class 203 on Sticker 1207,86,60
1208,775,Test problem for class 775 on Sticker 1208,19,134
1209,33,Test problem for class 33 on Sticker 1209,30,99
1210,257,Test problem for class 257 on Sticker 1210,130,24
1211,442,Test problem for class 442 on Sticker 1211,41,45
1212,104,Test problem for class 104 on Sticker 1212,116,131
1213,794,Test problem for class 794 on Sticker 1213,104,16
1214,891,Test problem for class 891 on Sticker 1214,130,69
1215,898,Test problem for class 898 on Sticker 1215,105,19
1216,469,Test problem for class 469 on Sticker 1216,129,50
1217,357,Test problem for class 357 on Sticker 1217,83,135
1218,261,Test problem for class 261 on Sticker 1218,81,17
1219,273,Test problem for class 273 on Sticker 1219,66,81
1220,580,Test problem for class 580 on Sticker 1220,143,141
1221,148,Test problem for class 148 on Sticker 1221,81,137
1222,325,Test problem for class 325 on Sticker 1222,80,33
1223,350,Test problem for class 350 on Sticker 1223,52,51
1224,881,Test problem for class 881 on Sticker 1224,148,60
1225,724,Test problem for class 724 on Sticker 1225,93,67
1226,924,Test problem for class 924 on Sticker 1226,21,36
1227,18,Test problem for class 18 on Sticker 1227,109,81
1228,452,Test problem for class 452 on Sticker 1228,17,147
1229,33,Test problem for class 33 on Sticker 1229,15,107
1230,132,Test problem for class 132 on Sticker 1230,112,39
1231,735,Test problem for class 735 on Sticker 1231,59,125
1232,500,Test problem for class 500 on Sticker 1232,3,135
1233,251,Test problem for class 251 on Sticker 1233,11,53
1234,420,Test problem for class 420 on Sticker 1234,2,17
1235,755,Test problem for class 755 on Sticker 1235,129,126
1236,686,Test problem for class 686 on Sticker 1236,80,142
1237,877,Test problem for class 877 on Sticker 1237,118,139
1238,159,Test problem for class 159 on Sticker 1238,104,89
1239,919,Test problem for class 919 on Sticker 1239,78,122
1240,254,Test problem for class 254 on Sticker 1240,61,70
1241,453,Test problem for class 453 on Sticker 1241,96,120
1242,537,Test problem for class 537 on Sticker 1242,18,147
1243,229,Test problem for class 229 on Sticker 1243,120,117
1244,17,Test problem for class 17 on Sticker 1244,93,150
1245,841,Test problem for class 841 on Sticker 1245,98,75
1246,729,Test problem for class 729 on Sticker 1246,108,135
1247,655,Test problem for class 655 on Sticker 1247,148,12
1248,237,Test problem for class 237 on Sticker 1248,132,125
1249,933,Test problem for class 933 on Sticker 1249,99,29
1250,311,Test problem for class 311 on Sticker 1250,133,108
1251,448,Test problem for class 448 on Sticker 1251,61,35
1252,236,Test problem for class 236 on Sticker 1252,98,95
1253,153,Test problem for class 153 on Sticker 1253,61,150
1254,812,Test problem for class 812 on Sticker 1254,36,121
1255,459,Test problem for class 459 on Sticker 1255,84,76
1256,824,Test problem for class 824 on Sticker 1256,92,106
1257,481,Test problem for class 481 on Sticker 1257,144,84
1258,569,Test problem for class 569 on Sticker 1258,124,113
1259,257,Test problem for class 257 on Sticker 1259,13,80
1260,151,Test problem for class 151 on Sticker 1260,34,36
1261,434,Test problem for class 434 on Sticker 1261,95,59
1262,488,Test problem for class 488 on Sticker 1262,9,41
1263,451,Test problem for class 451 on Sticker 1263,2,125
1264,442,Test problem for class 442 on Sticker 1264,79,74
1265,704,Test problem for class 704 on Sticker 1265,31,58
1266,913,Test problem for class 913 on Sticker 1266,76,23
1267,749,Test problem for class 749 on Sticker 1267,40,80
1268,497,Test problem for class 497 on Sticker 1268,74,52
1269,200,Test problem for class 200 on Sticker 1269,83,87
1270,262,Test problem for class 262 on Sticker 1270,115,43
1271,857,Test problem for class 857 on Sticker 1271,130,17
1272,224,Test problem for class 224 on Sticker 1272,105,92
1273,759,Test problem for class 759 on Sticker 1273,5,13
1274,779,Test problem for class 779 on Sticker 1274,93,2
1275,307,Test problem for class 307 on Sticker 1275,14,146
1276,461,Test problem for class 461 on Sticker 1276,89,101
1277,841,Test problem for class 841 on Sticker 1277,26,103
1278,567,Test problem for class 567 on Sticker 1278,25,111
1279,187,Test problem for class 187 on Sticker 1279,120,90
1280,75,Test problem for class 75 on Sticker 1280,113,63
1281,245,Test problem for class 245 on Sticker 1281,56,29
1282,664,Test problem for class 664 on Sticker 1282,56,76
1283,166,Test problem for class 166 on Sticker 1283,108,108
1284,620,Test problem for class 620 on Sticker 1284,20,2
1285,36,Test problem for class 36 on Sticker 1285,10,33
1286,152,Test problem for class 152 on Sticker 1286,29,20
1287,285,Test problem for class 285 on Sticker 1287,95,91
1288,9,Test problem for class 9 on Sticker 1288,106,33
1289,239,Test problem for class 239 on Sticker 1289,86,29
1290,662,Test problem for class 662 on Sticker 1290,121,105
1291,4,Test problem for class 4 on Sticker 1291,3,1
1292,809,Test problem for class 809 on Sticker 1292,33,130
1293,632,Test problem for class 632 on Sticker 1293,23,97
1294,453,Test problem for class 453 on Sticker 1294,67,123
1295,550,Test problem for class 550 on Sticker 1295,5,23
1296,781,Test problem for class 781 on Sticker 1296,123,104
1297,659,Test problem for class 659 on Sticker 1297,43,55
1298,739,Test problem for class 739 on Sticker 1298,11,55
1299,240,Test problem for class 240 on Sticker 1299,61,53
1300,629,Test problem for class 629 on Sticker 1300,67,86
1301,225,Test problem for class 225 on Sticker 1301,96,145
1302,221,Test problem for class 221 on Sticker 1302,85,96
1303,570,Test problem for class 570 on Sticker 1303,98,107
1304,400,Test problem for class 400 on Sticker 1304,50,86
1305,653,Test problem for class 653 on Sticker 1305,18,123
1306,840,Test problem for class 840 on Sticker 1306,75,23
1307,62,Test problem for class 62 on Sticker 1307,147,108
1308,243,Test problem for class 243 on Sticker 1308,13,122
1309,731,Test problem for class 731 on Sticker 1309,134,102
1310,693,Test problem for class 693 on Sticker 1310,149,100
1311,537,Test problem for class 537 on Sticker 1311,7,18
1312,11,Test problem for class 11 on Sticker 1312,84,10
1313,616,Test problem for class 616 on Sticker 1313,68,47
1314,33,Test problem for class 33 on Sticker 1314,77,1
1315,363,Test problem for class 363 on Sticker 1315,106,108
1316,399,Test problem for class 399 on Sticker 1316,142,129
1317,728,Test problem for class 728 on Sticker 1317,104,122
1318,270,Test problem for class 270 on Sticker 1318,25,26
1319,464,Test problem for class 464 on Sticker 1319,11,150
1320,215,Test problem for class 215 on Sticker 1320,17,94
1321,359,Test problem for class 359 on Sticker 1321,100,37
1322,872,Test problem for class 872 on Sticker 1322,27,8
1323,78,Test problem for class 78 on Sticker 1323,49,51
1324,356,Test problem for class 356 on Sticker 1324,76,25
1325,564,Test problem for class 564 on Sticker 1325,98,129
1326,333,Test problem for class 333 on Sticker 1326,32,77
1327,288,Test problem for class 288 on Sticker 1327,125,146
1328,266,Test problem for class 266 on Sticker 1328,26,28
1329,251,Test problem for class 251 on Sticker 1329,117,141
1330,379,Test problem for class 379 on Sticker 1330,150,122
1331,856,Test problem for class 856 on Sticker 1331,103,140
1332,741,Test problem for class 741 on Sticker 1332,128,1
1333,266,Test problem for class 266 on Sticker 1333,148,83
1334,53,Test problem for class 53 on Sticker 1334,137,145
1335,331,Test problem for class 331 on Sticker 1335,148,5
1336,656,Test problem for class 656 on Sticker 1336,45,147
1337,399,Test problem for class 399 on Sticker 1337,80,31
1338,711,Test problem for class 711 on Sticker 1338,67,96
1339,118,Test problem for class 118 on Sticker 1339,90,135
1340,544,Test problem for class 544 on Sticker 1340,124,105
1341,607,Test problem for class 607 on Sticker 1341,145,3
1342,344,Test problem for class 344 on Sticker 1342,130,76
1343,443,Test problem for class 443 on Sticker 1343,83,1
1344,778,Test problem for class 778 on Sticker 1344,115,134
1345,398,Test problem for class 398 on Sticker 1345,86,53
1346,535,Test problem for class 535 on Sticker 1346,146,20
1347,768,Test problem for class 768 on Sticker 1347,13,49
1348,649,Test problem for class 649 on Sticker 1348,127,33
1349,881,Test problem for class 881 on Sticker 1349,70,74
1350,90,Test problem for class 90 on Sticker 1350,124,40
1351,463,Test problem for class 463 on Sticker 1351,52,3
1352,413,Test problem for class 413 on Sticker 1352,39,105
1353,201,Test problem for class 201 on Sticker 1353,7,81
1354,18,Test problem for class 18 on Sticker 1354,15,137
1355,158,Test problem for class 158 on Sticker 1355,63,52
1356,631,Test problem for class 631 on Sticker 1356,6,126
1357,195,Test problem for class 195 on Sticker 1357,127,20
1358,655,Test problem for class 655 on Sticker 1358,132,26
1359,100,Test problem for class 100 on Sticker 1359,65,104
1360,595,Test problem for class 595 on Sticker 1360,83,39
1361,69,Test problem for class 69 on Sticker 1361,144,21
1362,386,Test problem for class 386 on Sticker 1362,67,112
1363,681,Test problem for class 681 on Sticker 1363,33,32
1364,196,Test problem for class 196 on Sticker 1364,140,71
1365,319,Test problem for class 319 on Sticker 1365,42,41
1366,587,Test problem for class 587 on Sticker 1366,85,26
1367,250,Test problem for class 250 on Sticker 1367,6,74
1368,785,Test problem for class 785 on Sticker 1368,69,147
1369,878,Test problem for class 878 on Sticker 1369,19,46
1370,769,Test problem for class 769 on Sticker 1370,48,86
1371,924,Test problem for class 924 on Sticker 1371,110,46
1372,111,Test problem for class 111 on Sticker 1372,135,75
1373,672,Test problem for class 672 on Sticker 1373,45,16
1374,663,Test problem for class 663 on Sticker 1374,141,91
1375,418,Test problem for class 418 on Sticker 1375,87,21
1376,335,Test problem for class 335 on Sticker 1376,124,107
1377,187,Test problem for class 187 on Sticker 1377,127,66
1378,50,Test problem for class 50 on Sticker 1378,99,133
1379,601,Test problem for class 601 on Sticker 1379,129,61
1380,480,Test problem for class 480 on Sticker 1380,41,149
1381,704,Test problem for class 704 on Sticker 1381,106,133
1382,469,Test problem for class 469 on Sticker 1382,53,57
1383,454,Test problem for class 454 on Sticker 1383,93,98
1384,123,Test problem for class 123 on Sticker 1384,54,37
1385,4,Test problem for class 4 on Sticker 1385,107,14
1386,101,Test problem for class 101 on Sticker 1386,137,45
1387,837,Test problem for class 837 on Sticker 1387,145,111
1388,706,Test problem for class 706 on Sticker 1388,96,13
1389,689,Test problem for class 689 on Sticker 1389,104,90
1390,183,Test problem for class 183 on Sticker 1390,114,139
1391,313,Test problem for class 313 on Sticker 1391,28,74
1392,719,Test problem for class 719 on Sticker 1392,74,43
1393,326,Test problem for class 326 on Sticker 1393,101,116
1394,70,Test problem for class 70 on Sticker 1394,101,83
1395,51,Test problem for class 51 on Sticker 1395,31,113
1396,616,Test problem for class 616 on Sticker 1396,26,133
1397,458,Test problem for class 458 on Sticker 1397,5,110
1398,780,Test problem for class 780 on Sticker 1398,101,115
1399,393,Test problem for class 393 on Sticker 1399,140,77
1400,623,Test problem for class 623 on Sticker 1400,55,90
1401,104,Test problem for class 104 on Sticker 1401,100,104
1402,769,Test problem for class 769 on Sticker 1402,125,83
1403,382,Test problem for class 382 on Sticker 1403,128,16
1404,375,Test problem for class 375 on Sticker 1404,24,98
1405,67,Test problem for class 67 on Sticker 1405,132,79
1406,753,Test problem for class 753 on Sticker 1406,25,54
1407,916,Test problem for class 916 on Sticker 1407,21,40
1408,878,Test problem for class 878 on Sticker 1408,9,24
1409,294,Test problem for class 294 on Sticker 1409,119,35
1410,45,Test problem for class 45 on Sticker 1410,128,147
1411,218,Test problem for class 218 on Sticker 1411,54,147
1412,797,Test problem for class 797 on Sticker 1412,57,112
1413,603,Test problem for class 603 on Sticker 1413,59,14
1414,663,Test problem for class 663 on Sticker 1414,117,75
1415,496,Test problem for class 496 on Sticker 1415,18,36
1416,869,Test problem for class 869 on Sticker 1416,24,77
1417,702,Test problem for class 702 on Sticker 1417,24,76
1418,52,Test problem for class 52 on Sticker 1418,18,135
1419,395,Test problem for class 395 on Sticker 1419,19,79
1420,29,Test problem for class 29 on Sticker 1420,77,32
1421,349,Test problem for class 349 on Sticker 1421,1,59
1422,458,Test problem for class 458 on Sticker 1422,137,93
1423,122,Test problem for class 122 on Sticker 1423,25,50
1424,155,Test problem for class 155 on Sticker 1424,46,12
1425,687,Test problem for class 687 on Sticker 1425,89,8
1426,470,Test problem for class 470 on Sticker 1426,127,135
1427,569,Test problem for class 569 on Sticker 1427,87,128
1428,854,Test problem for class 854 on Sticker 1428,8,143
1429,490,Test problem for class 490 on Sticker 1429,80,127
1430,338,Test problem for class 338 on Sticker 1430,101,87
1431,640,Test problem for class 640 on Sticker 1431,126,32
1432,253,Test problem for class 253 on Sticker 1432,11,149
1433,172,Test problem for class 172 on Sticker 1433,1,85
1434,852,Test problem for class 852 on Sticker 1434,57,56
1435,398,Test problem for class 398 on Sticker 1435,50,15
1436,804,Test problem for class 804 on Sticker 1436,13,125
1437,860,Test problem for class 860 on Sticker 1437,85,27
1438,896,Test problem for class 896 on Sticker 1438,96,96
1439,367,Test problem for class 367 on Sticker 1439,63,132
1440,287,Test problem for class 287 on Sticker 1440,88,106
1441,217,Test problem for class 217 on Sticker 1441,49,56
1442,245,Test problem for class 245 on Sticker 1442,3,79
1443,190,Test problem for class 190 on Sticker 1443,44,44
1444,499,Test problem for class 499 on Sticker 1444,102,51
1445,584,Test problem for class 584 on Sticker 1445,100,70
1446,187,Test problem for class 187 on Sticker 1446,133,96
1447,725,Test problem for class 725 on Sticker 1447,72,92
1448,202,Test problem for class 202 on Sticker 1448,111,59
1449,73,Test problem for class 73 on Sticker 1449,12,67
1450,196,Test problem for class 196 on Sticker 1450,132,117
1451,321,Test problem for class 321 on Sticker 1451,120,23
1452,548,Test problem for class 548 on Sticker 1452,87,136
1453,831,Test problem for class 831 on Sticker 1453,106,29
1454,835,Test problem for class 835 on Sticker 1454,146,100
1455,417,Test problem for class 417 on Sticker 1455,149,58
1456,921,Test problem for class 921 on Sticker 1456,104,93
1457,770,Test problem for class 770 on Sticker 1457,88,42
1458,392,Test problem for class 392 on Sticker 1458,83,95
1459,52,Test problem for class 52 on Sticker 1459,128,111
1460,655,Test problem for class 655 on Sticker 1460,31,62
1461,705,Test problem for class 705 on Sticker 1461,30,23
1462,44,Test problem for class 44 on Sticker 1462,98,34
1463,501,Test problem for class 501 on Sticker 1463,97,136
1464,144,Test problem for class 144 on Sticker 1464,100,102
1465,728,Test problem for class 728 on Sticker 1465,4,76
1466,260,Test problem for class 260 on Sticker 1466,69,60
1467,252,Test problem for class 252 on Sticker 1467,5,2
1468,536,Test problem for class 536 on Sticker 1468,83,48
1469,916,Test problem for class 916 on Sticker 1469,69,72
1470,737,Test problem for class 737 on Sticker 1470,25,129
1471,241,Test problem for class 241 on Sticker 1471,48,17
1472,154,Test problem for class 154 on Sticker 1472,109,23
1473,773,Test problem for class 773 on Sticker 1473,43,140
1474,233,Test problem for class 233 on Sticker 1474,91,91
1475,752,Test problem for class 752 on Sticker 1475,106,36
1476,11,Test problem for class 11 on Sticker 1476,103,63
1477,521,Test problem for class 521 on Sticker 1477,96,49
1478,371,Test problem for class 371 on Sticker 1478,143,73
1479,549,Test problem for class 549 on Sticker 1479,118,23
1480,850,Test problem for class 850 on Sticker 1480,46,85
1481,784,Test problem for class 784 on Sticker 1481,44,105
1482,257,Test problem for class 257 on Sticker 1482,51,102
1483,431,Test problem for class 431 on Sticker 1483,2,89
1484,555,Test problem for class 555 on Sticker 1484,4,144
1485,170,Test problem for class 170 on Sticker 1485,141,53
1486,796,Test problem for class 796 on Sticker 1486,80,76
1487,2,Test problem for class 2 on Sticker 1487,87,139
1488,241,Test problem for class 241 on Sticker 1488,11,51
1489,386,Test problem for class 386 on Sticker 1489,2,112
1490,526,Test problem for class 526 on Sticker 1490,80,1
1491,876,Test problem for class 876 on Sticker 1491,130,113
1492,817,Test problem for class 817 on Sticker 1492,99,91
1493,820,Test problem for class 820 on Sticker 1493,60,77
1494,844,Test problem for class 844 on Sticker 1494,62,49
1495,530,Test problem for class 530 on Sticker 1495,14,14
1496,669,Test problem for class 669 on Sticker 1496,82,142
1497,617,Test problem for class 617 on Sticker 1497,134,62
1498,676,Test problem for class 676 on Sticker 1498,82,16
1499,559,Test problem for class 559 on Sticker 1499,3,73
1500,713,Test problem for class 713 on Sticker 1500,138,130
1501,774,Test problem for class 774 on Sticker 1501,73,63
1502,36,Test problem for class 36 on Sticker 1502,7,21
1503,752,Test problem for class 752 on Sticker 1503,74,78
1504,441,Test problem for class 441 on Sticker 1504,121,31
1505,362,Test problem for class 362 on Sticker 1505,139,149
1506,734,Test problem for class 734 on Sticker 1506,74,15
1507,500,Test problem for class 500 on Sticker 1507,149,58
1508,846,Test problem for class 846 on Sticker 1508,111,20
1509,657,Test problem for class 657 on Sticker 1509,60,94
1510,344,Test problem for class 344 on Sticker 1510,117,103
1511,346,Test problem for class 346 on Sticker 1511,48,145
1512,58,Test problem for class 58 on Sticker 1512,146,136
1513,71,Test problem for class 71 on Sticker 1513,109,13
1514,85,Test problem for class 85 on Sticker 1514,10,142
1515,674,Test problem for class 674 on Sticker 1515,58,118
1516,677,Test problem for class 677 on Sticker 1516,51,97
1517,820,Test problem for class 820 on Sticker 1517,18,99
1518,153,Test problem for class 153 on Sticker 1518,90,85
1519,851,Test problem for class 851 on Sticker 1519,2,95
1520,270,Test problem for class 270 on Sticker 1520,67,46
1521,574,Test problem for class 574 on Sticker 1521,144,76
1522,623,Test problem for class 623 on Sticker 1522,139,53
1523,378,Test problem for class 378 on Sticker 1523,54,120
1524,111,Test problem for class 111 on Sticker 1524,62,9
1525,165,Test problem for class 165 on Sticker 1525,16,35
1526,96,Test problem for class 96 on Sticker 1526,89,7
1527,480,Test problem for class 480 on Sticker 1527,11,33
1528,583,Test problem for class 583 on Sticker 1528,36,79
1529,456,Test problem for class 456 on Sticker 1529,55,103
1530,592,Test problem for class 592 on Sticker 1530,121,115
1531,246,Test problem for class 246 on Sticker 1531,47,9
1532,918,Test problem for class 918 on Sticker 1532,67,36
1533,192,Test problem for class 192 on Sticker 1533,8,115
1534,872,Test problem for class 872 on Sticker 1534,86,133
1535,226,Test problem for class 226 on Sticker 1535,33,64
1536,504,Test problem for class 504 on Sticker 1536,71,24
1537,327,Test problem for class 327 on Sticker 1537,31,100
1538,477,Test problem for class 477 on Sticker 1538,150,143
1539,837,Test problem for class 837 on Sticker 1539,148,94
1540,375,Test problem for class 375 on Sticker 1540,118,67
1541,435,Test problem for class 435 on Sticker 1541,90,17
1542,499,Test problem for class 499 on Sticker 1542,42,38
1543,276,Test problem for class 276 on Sticker 1543,45,143
1544,515,Test problem for class 515 on Sticker 1544,37,81
1545,644,Test problem for class 644 on Sticker 1545,110,55
1546,830,Test problem for class 830 on Sticker 1546,120,3
1547,626,Test problem for class 626 on Sticker 1547,88,7
1548,811,Test problem for class 811 on Sticker 1548,71,102
1549,367,Test problem for class 367 on Sticker 1549,46,122
1550,761,Test problem for class 761 on Sticker 1550,24,16
1551,539,Test problem for class 539 on Sticker 1551,109,112
1552,902,Test problem for class 902 on Sticker 1552,149,19
1553,772,Test problem for class 772 on Sticker 1553,81,118
1554,628,Test problem for class 628 on Sticker 1554,8,33
1555,198,Test problem for class 198 on Sticker 1555,48,120
1556,858,Test problem for class 858 on Sticker 1556,137,52
1557,618,Test problem for class 618 on Sticker 1557,97,140
1558,639,Test problem for class 639 on Sticker 1558,71,131
1559,145,Test problem for class 145 on Sticker 1559,103,108
1560,7,Test problem for class 7 on Sticker 1560,4,46
1561,660,Test problem for class 660 on Sticker 1561,133,75
1562,39,Test problem for class 39 on Sticker 1562,1,16
1563,87,Test problem for class 87 on Sticker 1563,75,57
1564,336,Test problem for class 336 on Sticker 1564,119,86
1565,275,Test problem for class 275 on Sticker 1565,126,124
1566,408,Test problem for class 408 on Sticker 1566,23,95
1567,26,Test problem for class 26 on Sticker 1567,86,70
1568,333,Test problem for class 333 on Sticker 1568,18,32
1569,756,Test problem for class 756 on Sticker 1569,48,24
1570,612,Test problem for class 612 on Sticker 1570,56,144
1571,649,Test problem for class 649 on Sticker 1571,133,29
1572,155,Test problem for class 155 on Sticker 1572,59,6
1573,458,Test problem for class 458 on Sticker 1573,2,62
1574,563,Test problem for class 563 on Sticker 1574,56,127
1575,233,Test problem for class 233 on Sticker 1575,13,150
1576,775,Test problem for class 775 on Sticker 1576,51,113
1577,512,Test problem for class 512 on Sticker 1577,99,77
1578,517,Test problem for class 517 on Sticker 1578,34,99
1579,760,Test problem for class 760 on Sticker 1579,125,59
1580,303,Test problem for class 303 on Sticker 1580,69,81
1581,305,Test problem for class 305 on Sticker 1581,114,51
1582,507,Test problem for class 507 on Sticker 1582,31,53
1583,284,Test problem for class 284 on Sticker 1583,108,92
1584,786,Test problem for class 786 on Sticker 1584,58,34
1585,663,Test problem for class 663 on Sticker 1585,103,39
1586,900,Test problem for class 900 on Sticker 1586,128,32
1587,248,Test problem for class 248 on Sticker 1587,93,70
1588,743,Test problem for class 743 on Sticker 1588,136,83
1589,781,Test problem for class 781 on Sticker 1589,13,116
1590,280,Test problem for class 280 on Sticker 1590,72,26
1591,64,Test problem for class 64 on Sticker 1591,36,36
1592,102,Test problem for class 102 on Sticker 1592,48,24
1593,622,Test problem for class 622 on Sticker 1593,77,10
1594,626,Test problem for class 626 on Sticker 1594,97,127
1595,399,Test problem for class 399 on Sticker 1595,84,150
1596,775,Test problem for class 775 on Sticker 1596,23,59
1597,400,Test problem for class 400 on Sticker 1597,97,144
1598,195,Test problem for class 195 on Sticker 1598,34,16
1599,931,Test problem for class 931 on Sticker 1599,112,63
1600,219,Test problem for class 219 on Sticker 1600,28,117
1601,402,Test problem for class 402 on Sticker 1601,144,95
1602,631,Test problem for class 631 on Sticker 1602,42,37
1603,688,Test problem for class 688 on Sticker 1603,83,103
1604,729,Test problem for class 729 on Sticker 1604,109,123
1605,621,Test problem for class 621 on Sticker 1605,53,106
1606,287,Test problem for class 287 on Sticker 1606,12,139
1607,836,Test problem for class 836 on Sticker 1607,21,66
1608,93,Test problem for class 93 on Sticker 1608,3,92
1609,836,Test problem for class 836 on Sticker 1609,138,76
1610,534,Test problem for class 534 on Sticker 1610,117,121
1611,121,Test problem for class 121 on Sticker 1611,130,20
1612,456,Test problem for class 456 on Sticker 1612,26,129
1613,751,Test problem for class 751 on Sticker 1613,77,104
1614,315,Test problem for class 315 on Sticker 1614,99,92
1615,543,Test problem for class 543 on Sticker 1615,117,77
1616,187,Test problem for class 187 on Sticker 1616,32,109
1617,311,Test problem for class 311 on Sticker 1617,141,51
1618,40,Test problem for class 40 on Sticker 1618,32,75
1619,293,Test problem for class 293 on Sticker 1619,33,35
1620,766,Test problem for class 766 on Sticker 1620,49,144
1621,507,Test problem for class 507 on Sticker 1621,86,28
1622,764,Test problem for class 764 on Sticker 1622,120,55
1623,747,Test problem for class 747 on Sticker 1623,118,21
1624,687,Test problem for class 687 on Sticker 1624,94,8
1625,641,Test problem for class 641 on Sticker 1625,81,130
1626,197,Test problem for class 197 on Sticker 1626,67,54
1627,361,Test problem for class 361 on Sticker 1627,16,110
1628,650,Test problem for class 650 on Sticker 1628,119,29
1629,579,Test problem for class 579 on Sticker 1629,117,85
1630,792,Test problem for class 792 on Sticker 1630,15,145
1631,318,Test problem for class 318 on Sticker 1631,128,92
1632,242,Test problem for class 242 on Sticker 1632,54,116
1633,910,Test problem for class 910 on Sticker 1633,67,73
1634,550,Test problem for class 550 on Sticker 1634,12,102
1635,236,Test problem for class 236 on Sticker 1635,144,43
1636,919,Test problem for class 919 on Sticker 1636,148,127
1637,298,Test problem for class 298 on Sticker 1637,23,71
1638,745,Test problem for class 745 on Sticker 1638,66,19
1639,444,Test problem for class 444 on Sticker 1639,110,52
1640,248,Test problem for class 248 on Sticker 1640,7,75
1641,282,Test problem for class 282 on Sticker 1641,130,115
1642,762,Test problem for class 762 on Sticker 1642,29,74
1643,321,Test problem for class 321 on Sticker 1643,148,109
1644,269,Test problem for class 269 on Sticker 1644,52,103
1645,540,Test problem for class 540 on Sticker 1645,126,26
1646,744,Test problem for class 744 on Sticker 1646,18,129
1647,687,Test problem for class 687 on Sticker 1647,143,36
1648,206,Test problem for class 206 on Sticker 1648,43,139
1649,429,Test problem for class 429 on Sticker 1649,14,81
1650,630,Test problem for class 630 on Sticker 1650,110,141
1651,474,Test problem for class 474 on Sticker 1651,23,102
1652,698,Test problem for class 698 on Sticker 1652,35,103
1653,634,Test problem for class 634 on Sticker 1653,127,39
1654,877,Test problem for class 877 on Sticker 1654,127,5
1655,349,Test problem for class 349 on Sticker 1655,33,31
1656,515,Test problem for class 515 on Sticker 1656,126,102
1657,381,Test problem for class 381 on Sticker 1657,96,134
1658,140,Test problem for class 140 on Sticker 1658,35,97
1659,646,Test problem for class 646 on Sticker 1659,12,58
1660,313,Test problem for class 313 on Sticker 1660,26,143
1661,449,Test problem for class 449 on Sticker 1661,126,118
1662,817,Test problem for class 817 on Sticker 1662,121,136
1663,698,Test problem for class 698 on Sticker 1663,105,128
1664,732,Test problem for class 732 on Sticker 1664,59,48
1665,177,Test problem for class 177 on Sticker 1665,38,132
1666,923,Test problem for class 923 on Sticker 1666,25,65
1667,740,Test problem for class 740 on Sticker 1667,6,82
1668,162,Test problem for class 162 on Sticker 1668,57,133
1669,540,Test problem for class 540 on Sticker 1669,133,148
1670,802,Test problem for class 802 on Sticker 1670,53,94
1671,683,Test problem for class 683 on Sticker 1671,94,41
1672,264,Test problem for class 264 on Sticker 1672,5,141
1673,402,Test problem for class 402 on Sticker 1673,112,43
1674,449,Test problem for class 449 on Sticker 1674,78,105
1675,732,Test problem for class 732 on Sticker 1675,3,105
1676,491,Test problem for class 491 on Sticker 1676,56,18
1677,771,Test problem for class 771 on Sticker 1677,7,7
1678,306,Test problem for class 306 on Sticker 1678,132,34
1679,502,Test problem for class 502 on Sticker 1679,96,59
1680,682,Test problem for class 682 on Sticker 1680,19,144
1681,312,Test problem for class 312 on Sticker 1681,101,27
1682,30,Test problem for class 30 on Sticker 1682,47,66
1683,746,Test problem for class 746 on Sticker 1683,94,20
1684,399,Test problem for class 399 on Sticker 1684,142,72
1685,19,Test problem for class 19 on Sticker 1685,112,65
1686,492,Test problem for class 492 on Sticker 1686,32,105
1687,320,Test problem for class 320 on Sticker 1687,121,106
1688,262,Test problem for class 262 on Sticker 1688,111,36
1689,256,Test problem for class 256 on Sticker 1689,83,126
1690,780,Test problem for class 780 on Sticker 1690,54,91
1691,796,Test problem for class 796 on Sticker 1691,48,139
1692,207,Test problem for class 207 on Sticker 1692,11,16
1693,87,Test problem for class 87 on Sticker 1693,73,22
1694,917,Test problem for class 917 on Sticker 1694,82,115
1695,327,Test problem for class 327 on Sticker 1695,55,4
1696,107,Test problem for class 107 on Sticker 1696,58,46
1697,282,Test problem for class 282 on Sticker 1697,5,70
1698,196,Test problem for class 196 on Sticker 1698,129,107
1699,244,Test problem for class 244 on Sticker 1699,88,99
1700,624,Test problem for class 624 on Sticker 1700,111,132
1701,150,Test problem for class 150 on Sticker 1701,140,26
1702,168,Test problem for class 168 on Sticker 1702,124,60
1703,810,Test problem for class 810 on Sticker 1703,140,44
1704,118,Test problem for class 118 on Sticker 1704,150,45
1705,474,Test problem for class 474 on Sticker 1705,128,62
1706,567,Test problem for class 567 on Sticker 1706,33,19
1707,697,Test problem for class 697 on Sticker 1707,41,84
1708,284,Test problem for class 284 on Sticker 1708,92,96
1709,628,Test problem for class 628 on Sticker 1709,124,124
1710,568,Test problem for class 568 on Sticker 1710,126,135
1711,39,Test problem for class 39 on Sticker 1711,126,33
1712,507,Test problem for class 507 on Sticker 1712,47,6
1713,22,Test problem for class 22 on Sticker 1713,131,123
1714,628,Test problem for class 628 on Sticker 1714,78,68
1715,496,Test problem for class 496 on Sticker 1715,47,39
1716,400,Test problem for class 400 on Sticker 1716,134,126
1717,28,Test problem for class 28 on Sticker 1717,40,85
1718,10,Test problem for class 10 on Sticker 1718,107,109
1719,87,Test problem for class 87 on Sticker 1719,84,123
1720,5,Test problem for class 5 on Sticker 1720,102,26
